2017-04-22 19:53:08,220 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 19:53:08,220 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 19:53:48,235 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 19:53:48,235 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 19:53:48,236 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 19:53:48,236 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 19:56:20,057 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 19:56:20,058 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 19:56:20,058 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 19:56:20,059 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:05:05,337 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:05:05,338 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:05:05,339 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:05:05,339 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:06:33,511 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:06:33,512 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:06:33,513 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:06:33,513 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:07:31,056 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:07:31,057 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:07:31,057 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:07:31,057 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:08:12,677 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:08:12,677 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:08:12,678 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:08:12,678 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:17:35,528 [Worker-132] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:17:35,529 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:17:35,529 [Worker-132] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:17:35,530 [Worker-132] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:17:58,769 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:17:58,770 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:17:58,771 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:17:58,771 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:18:23,023 [Worker-126] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:18:23,024 [Worker-126] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:18:23,025 [Worker-126] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:18:23,025 [Worker-126] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:19:44,728 [Worker-126] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:19:44,728 [Worker-126] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:19:44,729 [Worker-126] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:19:44,730 [Worker-126] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:20:32,750 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:20:32,751 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:20:32,751 [Worker-136] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:20:32,752 [Worker-136] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:21:43,997 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:21:43,997 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-22 20:21:43,998 [Worker-135] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-22 20:21:43,998 [Worker-135] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:25:05,634 [Worker-145] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:25:05,637 [Worker-145] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:25:05,637 [Worker-145] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:25:05,637 [Worker-145] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:26:49,231 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:26:49,232 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:26:49,232 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:26:49,232 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:27:11,056 [Worker-137] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:27:11,056 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:27:11,057 [Worker-137] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:27:11,057 [Worker-137] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:27:36,019 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:27:36,019 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:27:36,020 [Worker-144] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:27:36,020 [Worker-144] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:28:31,770 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:28:31,771 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:28:31,771 [Worker-149] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:28:31,772 [Worker-149] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:46:34,066 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:46:34,067 [Worker-155] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:46:34,067 [Worker-155] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:46:34,067 [Worker-155] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:48:46,202 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:48:46,202 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:48:46,203 [Worker-157] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:48:46,203 [Worker-157] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:53:32,315 [Worker-151] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:53:32,316 [Worker-151] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 00:53:32,317 [Worker-151] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 00:53:32,317 [Worker-151] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:06:25,203 [Worker-292] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: simple.rest:simple.rest:0.0.1-SNAPSHOT @ /Users/sghosh8/learning/Languages/Languages/eclipse-workspace/simple.rest/pom.xml.
2017-04-23 18:06:25,254 [Worker-292] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple.rest/src/main/java
2017-04-23 18:06:25,254 [Worker-292] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /simple.rest/src/main/resources
2017-04-23 18:06:25,254 [Worker-292] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple.rest/src/test/java
2017-04-23 18:06:25,254 [Worker-292] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /simple.rest/src/test/resources
2017-04-23 18:06:25,637 [Worker-298] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:06:25,640 [Worker-298] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:06:25,640 [Worker-298] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:06:25,641 [Worker-298] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:07:03,403 [Worker-293] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: simple.rest.server:simple.rest.server:0.0.1-SNAPSHOT @ /Users/sghosh8/learning/Languages/Languages/eclipse-workspace/simple.rest.server/pom.xml.
2017-04-23 18:07:03,797 [Worker-293] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple.rest.server/src/main/java
2017-04-23 18:07:03,797 [Worker-293] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /simple.rest.server/src/main/resources
2017-04-23 18:07:03,797 [Worker-293] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /simple.rest.server/src/test/java
2017-04-23 18:07:03,797 [Worker-293] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /simple.rest.server/src/test/resources
2017-04-23 18:07:04,584 [Worker-296] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:07:04,585 [Worker-296] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:07:04,586 [Worker-296] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:07:04,586 [Worker-296] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:07:05,653 [Worker-292] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:07:05,654 [Worker-292] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:07:05,655 [Worker-292] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:07:05,655 [Worker-292] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:13:50,871 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:13:50,883 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:13:50,885 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:13:50,886 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:15:03,697 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:15:03,702 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:15:03,703 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-23 18:15:03,703 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-04-23 18:21:10,100 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://gec-maven-nexus.walmart.com/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.jar
2017-04-23 18:21:26,028 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://gec-maven-nexus.walmart.com/nexus/content/groups/public/org/apache/maven/archetypes/maven-archetype-webapp/1.0/maven-archetype-webapp-1.0.pom
2018-01-22 09:11:12,923 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2018-01-22 09:11:18,993 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: java.networking:netty.chat:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/pom.xml.
2018-01-22 09:11:20,153 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-all/4.1.9.Final/netty-all-4.1.9.Final.pom
2018-01-22 09:11:20,901 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-all/4.1.9.Final/netty-all-4.1.9.Final.pom
2018-01-22 09:11:21,282 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-parent/4.1.9.Final/netty-parent-4.1.9.Final.pom
2018-01-22 09:11:22,818 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-parent/4.1.9.Final/netty-parent-4.1.9.Final.pom
2018-01-22 09:11:23,221 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-all/4.1.9.Final/netty-all-4.1.9.Final.jar
2018-01-22 09:11:27,829 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://gec-maven-nexus.walmart.com/nexus/content/groups/public/io/netty/netty-all/4.1.9.Final/netty-all-4.1.9.Final.jar
2018-01-22 09:11:28,364 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:28,366 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/main/resources
2018-01-22 09:11:28,368 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:28,368 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/test/resources
2018-01-22 09:11:28,882 [Worker-86] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: java.networking:netty.chat:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/pom.xml.
2018-01-22 09:11:29,138 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: java.networking:netty.chat:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/pom.xml.
2018-01-22 09:11:29,430 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:29,432 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/main/resources
2018-01-22 09:11:29,433 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:29,433 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/test/resources
2018-01-22 09:11:29,498 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: simple.rest:simple.rest:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/pom.xml.
2018-01-22 09:11:29,547 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:29,547 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/src/main/resources
2018-01-22 09:11:29,549 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:29,549 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/src/test/resources
2018-01-22 09:11:30,091 [Worker-83] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: java.networking:netty.chat:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/pom.xml.
2018-01-22 09:11:30,116 [Worker-83] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: simple.rest:simple.rest:0.0.1-SNAPSHOT @ /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/pom.xml.
2018-01-22 09:11:30,683 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:30,684 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/main/resources
2018-01-22 09:11:30,685 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:30,686 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/test/resources
2018-01-22 09:11:30,694 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:30,695 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/src/main/resources
2018-01-22 09:11:30,695 [Worker-81] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:30,696 [Worker-81] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/simple.rest/src/test/resources
2018-01-22 09:11:49,182 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:49,183 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/main/resources
2018-01-22 09:11:49,184 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-01-22 09:11:49,185 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sghosh8/sougho_confidential/eclipse-workspace-github/Languages/eclipse-workspace/netty.chat/src/test/resources
